dist;sim;promiscuidad;fgOfferId;fgTitle;fgPrice;fgCategoria;fgBrandKey;fgSku;fgEan;otherStore;otherOfferId;otherTitle;otherPrice;otherCategoria;otherBrandKey;otherSku;otherEan;priceRatio;mismaCategoria;skuCompartido;eanCompartido;textScore;inStock;fgUrl;otherUrl;fgImage;otherImage
218;0.9539;7;87555;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69875;"Aloe bong";39990;"Bongs";"";"";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Verde";"https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio";"https://cdnx.jumpseller.com/friendly-grow/image/77612767/Gemini_Generated_Image_m73zsqm73zsqm73z.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262"
218;0.9366;3;87557;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;104;"MJ Arsenal Bong Spire 28 cm";99990;"Bongs";"mj-arsenal";"MJA-BSPIRE";"569837386140";2;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Negro";"https://fumetas.cl/mj-arsenal-bong-spire-28-cm";"https://cdnx.jumpseller.com/friendly-grow/image/77612769/Gemini_Generated_Image_ifprsmifprsmifpr.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/75342367/MJ-Arsenal-Bong-Spire.jpg?1774887626"
219;0.9586;3;87710;"Bong de Pyrex Phoenix Star Recto con Perc y Asa – Bong Alto de Alta Fi";28990;"Bongs";"phoenix-star";"";"";astrogrowshop;33135;"Glycerin -Bonglab - THICK PINK";109990;"Otros parafernalia";"bonglab";"BGBLA110PI";"";3.79;0;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recto-con-perc-y-asa-bong-alto-de-alta-filtracion?variant=Rosa";"https://astrogrowshop.cl/glycerin-bonglab?variant=THICK%20PINK";"https://cdnx.jumpseller.com/friendly-grow/image/77614145/4.png?1781127894";"https://cdnx.jumpseller.com/astrogrowshop/image/70179966/imagen_2_16772.webp?1764188216"
219;0.9316;9;87728;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";47500;"Bongs";"phoenix-star";"";"";fumetas;34605;"SYFY Bong Doble Tree Perc Premium 38cm - Morado";33790;"Bongs";"syfy";"SYF-SF64JB";"";1.41;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion?variant=Rosa";"https://fumetas.cl/syfy-bong-doble-tree-perc-premium-38cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77614079/7.png?1781127683";"https://cdnx.jumpseller.com/fumetas-store/image/65227698/Bong-Doble-Tree-Perc-SF64-JB.jpg?1752012669"
220;0.9389;2;87556;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;34750;"Calvo Glass Implosion Drop Rig 23cm - Verde";39990;"Bongs";"calvo";"CG-IMPDVE";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Musgo";"https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/77612770/Gemini_Generated_Image_xn7mqqxn7mqqxn7m.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/59933598/Bong-Implosion-Drop-Rig-23cm-Verde.jpg?1738967569"
221;0.9394;1;87552;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;35000;"Calvo Glass Bong Esencial 22cm - Morado";34990;"Bongs";"calvo";"CG-1PU";"";1.43;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Morado";"https://fumetas.cl/calvo-glass-bong-shower-23cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77612768/Gemini_Generated_Image_nrjq8inrjq8inrjq.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/59925290/Bong-Esencial-Calvo-Glass-Morado.webp?1738881458"
222;0.9311;9;87740;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";47500;"Bongs";"phoenix-star";"";"";fumetas;34605;"SYFY Bong Doble Tree Perc Premium 38cm - Morado";33790;"Bongs";"syfy";"SYF-SF64JB";"";1.41;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion?variant=Musgo";"https://fumetas.cl/syfy-bong-doble-tree-perc-premium-38cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77614078/6.png?1781127683";"https://cdnx.jumpseller.com/fumetas-store/image/65227698/Bong-Doble-Tree-Perc-SF64-JB.jpg?1752012669"
222;0.9301;2;87556;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;34505;"BongLab Bong W06 Fat Candy 25cm - Verde";30990;"Bongs";"bonglab";"BLAB-W06GR";"";1.61;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Musgo";"https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/77612770/Gemini_Generated_Image_xn7mqqxn7mqqxn7m.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/29669658/Bong-Fat-Candy-Green.jpg?1781034101"
223;0.9477;7;88052;"Bong de Pyrex Phoenix Triple Cámara 38cms";29990;"Bongs";"";"";"";fumetas;35281;"BongLab Bong K18 HeadShot 40cm - Azul";59990;"Bongs";"bonglab";"BLAB-K18A";"";2;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-triple-camara";"https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/74770944/1.jpg?1773694890";"https://cdnx.jumpseller.com/fumetas-store/image/38929818/BongLab-Headshot-Blue.jpg?1765475639"
223;0.9412;7;87557;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;35281;"BongLab Bong K18 HeadShot 40cm - Azul";59990;"Bongs";"bonglab";"BLAB-K18A";"";1.2;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Negro";"https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77612769/Gemini_Generated_Image_ifprsmifprsmifpr.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/38929818/BongLab-Headshot-Blue.jpg?1765475639"
223;0.9318;2;88054;"Bong de Pyrex Phoenix Triple Percolador 33cms";39990;"Bongs";"";"";"";fumetas;34505;"BongLab Bong W06 Fat Candy 25cm - Verde";30990;"Bongs";"bonglab";"BLAB-W06GR";"";1.29;1;0;0;0.06;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-triple-percolador";"https://fumetas.cl/bonglab-bong-w06-fat-candy-25-cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/74770831/2019061104.jpg?1773694722";"https://cdnx.jumpseller.com/fumetas-store/image/29669658/Bong-Fat-Candy-Green.jpg?1781034101"
224;0.9491;3;87551;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";astrogrowshop;33135;"Glycerin -Bonglab - THICK PINK";109990;"Otros parafernalia";"bonglab";"BGBLA110PI";"";2.2;0;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Rosa";"https://astrogrowshop.cl/glycerin-bonglab?variant=THICK%20PINK";"https://cdnx.jumpseller.com/friendly-grow/image/77612771/Gemini_Generated_Image_hvm0vyhvm0vyhvm0.png?1781124760";"https://cdnx.jumpseller.com/astrogrowshop/image/70179966/imagen_2_16772.webp?1764188216"
224;0.9471;7;87556;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69194;"Aloe bong";39990;"Bongs";"";"";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Musgo";"https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true";"https://cdnx.jumpseller.com/friendly-grow/image/77612770/Gemini_Generated_Image_xn7mqqxn7mqqxn7m.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262"
224;0.9471;7;87556;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69875;"Aloe bong";39990;"Bongs";"";"";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Musgo";"https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio";"https://cdnx.jumpseller.com/friendly-grow/image/77612770/Gemini_Generated_Image_xn7mqqxn7mqqxn7m.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262"
225;0.9426;9;87733;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";47500;"Bongs";"phoenix-star";"";"";fumetas;34605;"SYFY Bong Doble Tree Perc Premium 38cm - Morado";33790;"Bongs";"syfy";"SYF-SF64JB";"";1.41;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion?variant=Verde";"https://fumetas.cl/syfy-bong-doble-tree-perc-premium-38cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77614082/2.png?1781127683";"https://cdnx.jumpseller.com/fumetas-store/image/65227698/Bong-Doble-Tree-Perc-SF64-JB.jpg?1752012669"
225;0.9425;5;87551;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";astrogrowshop;18027;"Glycerin -Bonglab";109990;"Otros parafernalia";"bonglab";"BGBLA110PI";"";2.2;0;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Rosa";"https://astrogrowshop.cl/glycerin-bonglab";"https://cdnx.jumpseller.com/friendly-grow/image/77612771/Gemini_Generated_Image_hvm0vyhvm0vyhvm0.png?1781124760";"https://cdnx.jumpseller.com/astrogrowshop/image/70179965/imagen_3_16773.webp?1764188216"
226;0.947;9;87730;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";47500;"Bongs";"phoenix-star";"";"";fumetas;34605;"SYFY Bong Doble Tree Perc Premium 38cm - Morado";33790;"Bongs";"syfy";"SYF-SF64JB";"";1.41;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion?variant=Naranjo";"https://fumetas.cl/syfy-bong-doble-tree-perc-premium-38cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77614081/1.png?1781127683";"https://cdnx.jumpseller.com/fumetas-store/image/65227698/Bong-Doble-Tree-Perc-SF64-JB.jpg?1752012669"
226;0.9438;7;87557;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69194;"Aloe bong";39990;"Bongs";"";"";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Negro";"https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio?similar_product=true";"https://cdnx.jumpseller.com/friendly-grow/image/77612769/Gemini_Generated_Image_ifprsmifprsmifpr.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262"
226;0.9438;7;87557;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69875;"Aloe bong";39990;"Bongs";"";"";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Negro";"https://www.kushbreak.cl/aloe-bong-natural-glass-vidrio";"https://cdnx.jumpseller.com/friendly-grow/image/77612769/Gemini_Generated_Image_ifprsmifprsmifpr.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17262058/Bong_Aloe_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_green.png?1679515262"
228;0.9476;7;87712;"Bong de Pyrex Phoenix Star Recto con Perc y Asa – Bong Alto de Alta Fi";28990;"Bongs";"phoenix-star";"";"";fumetas;35281;"BongLab Bong K18 HeadShot 40cm - Azul";59990;"Bongs";"bonglab";"BLAB-K18A";"";2.07;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recto-con-perc-y-asa-bong-alto-de-alta-filtracion?variant=Morado";"https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77614144/3.png?1781127894";"https://cdnx.jumpseller.com/fumetas-store/image/38929818/BongLab-Headshot-Blue.jpg?1765475639"
229;0.9497;7;87552;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;35281;"BongLab Bong K18 HeadShot 40cm - Azul";59990;"Bongs";"bonglab";"BLAB-K18A";"";1.2;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Morado";"https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77612768/Gemini_Generated_Image_nrjq8inrjq8inrjq.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/38929818/BongLab-Headshot-Blue.jpg?1765475639"
230;0.9499;2;87552;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;34751;"Calvo Glass Implosion Drop Rig 23cm - Morado";39990;"Bongs";"calvo";"CG-IMPDMO";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Morado";"https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/77612768/Gemini_Generated_Image_nrjq8inrjq8inrjq.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/59933599/Bong-Implosion-Drop-Rig-23cm-Morado-3.jpg?1738967569"
230;0.9424;1;87714;"Bong de Pyrex Phoenix Star Recto con Perc y Asa – Bong Alto de Alta Fi";28990;"Bongs";"phoenix-star";"";"";fumetas;35179;"SYFY Bong Straight Tube 31cm - Verde";29790;"Bongs";"syfy";"SYF-SF78G";"";1.03;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recto-con-perc-y-asa-bong-alto-de-alta-filtracion?variant=Verde";"https://fumetas.cl/syfy-bong-straight-tube-31cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/77614143/2.png?1781127894";"https://cdnx.jumpseller.com/fumetas-store/image/62513271/SYFY-Bong-Tree-Perc-Straight-Tube-9mm-Verde.jpg?1744677080"
232;0.955;2;87557;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";kushbreak;69211;"Kryptonian bong";99990;"Bongs";"";"";"";2;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Negro";"https://www.kushbreak.cl/kryptonian-bong-natural-glass-vidrio";"https://cdnx.jumpseller.com/friendly-grow/image/77612769/Gemini_Generated_Image_ifprsmifprsmifpr.png?1781124760";"https://cdnx.jumpseller.com/kushbreak-growshop/image/17255491/Bong_Kryptonian_vidrio_pyrex_natural_glass_atrapa_hielo_cannabis_chile_2.png?1679515261"
232;0.9491;3;88052;"Bong de Pyrex Phoenix Triple Cámara 38cms";29990;"Bongs";"";"";"";fumetas;104;"MJ Arsenal Bong Spire 28 cm";99990;"Bongs";"mj-arsenal";"MJA-BSPIRE";"569837386140";3.33;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-triple-camara";"https://fumetas.cl/mj-arsenal-bong-spire-28-cm";"https://cdnx.jumpseller.com/friendly-grow/image/74770944/1.jpg?1773694890";"https://cdnx.jumpseller.com/fumetas-store/image/75342367/MJ-Arsenal-Bong-Spire.jpg?1774887626"
232;0.9468;2;87555;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;34750;"Calvo Glass Implosion Drop Rig 23cm - Verde";39990;"Bongs";"calvo";"CG-IMPDVE";"";1.25;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Verde";"https://fumetas.cl/calvo-glass-implosion-drop-rig-23cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/77612767/Gemini_Generated_Image_m73zsqm73zsqm73z.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/59933598/Bong-Implosion-Drop-Rig-23cm-Verde.jpg?1738967569"
232;0.93;1;87496;"Bong Phoenix Star Recycler Compacto 💎🌪️💨 20cms - Blue";21990;"Bongs";"phoenix-star";"SP325";"";fumetas;33930;"Bonglab Bong Handy Rig 14cm - Azul";30990;"Bongs";"bonglab";"BLAB-HARA";"";1.41;1;0;0;0;1;"https://www.friendlygrow.cl/bong-phoenix-star-recycler-compacto-%F0%9F%92%8E%F0%9F%8C%AA%F0%9F%92%A8?variant=Blue";"https://fumetas.cl/bonglab-bong-handy-rig-14cm?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77402933/ChatGPT_20Image_203_20jun_202026_2C_2005_24_16_20p.m..png?1780584269";"https://cdnx.jumpseller.com/fumetas-store/image/62947388/handy-rig-blue-bonglab-fumetas-store2.jpg?1782402515"
233;0.9525;7;87716;"Bong de Pyrex Phoenix Star Recto con Perc y Asa – Bong Alto de Alta Fi";28990;"Bongs";"phoenix-star";"";"";fumetas;35281;"BongLab Bong K18 HeadShot 40cm - Azul";59990;"Bongs";"bonglab";"BLAB-K18A";"";2.07;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recto-con-perc-y-asa-bong-alto-de-alta-filtracion?variant=Azul";"https://fumetas.cl/bonglab-bong-k18-headshot?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77614146/1.png?1781127894";"https://cdnx.jumpseller.com/fumetas-store/image/38929818/BongLab-Headshot-Blue.jpg?1765475639"
236;0.9448;1;87716;"Bong de Pyrex Phoenix Star Recto con Perc y Asa – Bong Alto de Alta Fi";28990;"Bongs";"phoenix-star";"";"";fumetas;35486;"Bonglab Bong KD1 Classy 29cm - Azul";55990;"Bongs";"bonglab";"BLAB-KD1A";"";1.93;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recto-con-perc-y-asa-bong-alto-de-alta-filtracion?variant=Azul";"https://fumetas.cl/bonglab-bong-kd1?variant=Azul";"https://cdnx.jumpseller.com/friendly-grow/image/77614146/1.png?1781127894";"https://cdnx.jumpseller.com/fumetas-store/image/9788937/Bong_KD1_Blue.jpg?1653414863"
236;0.9441;3;87552;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";astrogrowshop;33135;"Glycerin -Bonglab - THICK PINK";109990;"Otros parafernalia";"bonglab";"BGBLA110PI";"";2.2;0;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Morado";"https://astrogrowshop.cl/glycerin-bonglab?variant=THICK%20PINK";"https://cdnx.jumpseller.com/friendly-grow/image/77612768/Gemini_Generated_Image_nrjq8inrjq8inrjq.png?1781124760";"https://cdnx.jumpseller.com/astrogrowshop/image/70179966/imagen_2_16772.webp?1764188216"
241;0.9359;1;88054;"Bong de Pyrex Phoenix Triple Percolador 33cms";39990;"Bongs";"";"";"";kushbreak;69127;"Bong Green Turtle";59990;"Bongs";"";"";"";1.5;1;0;0;0.2;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-triple-percolador";"https://www.kushbreak.cl/bong-green-turtle-vidrio-natural-glass-pyrex";"https://cdnx.jumpseller.com/friendly-grow/image/74770831/2019061104.jpg?1773694722";"https://cdnx.jumpseller.com/kushbreak-growshop/image/3702655/greenturtle.jpg?1688579020"
244;0.9538;9;88052;"Bong de Pyrex Phoenix Triple Cámara 38cms";29990;"Bongs";"";"";"";fumetas;34605;"SYFY Bong Doble Tree Perc Premium 38cm - Morado";33790;"Bongs";"syfy";"SYF-SF64JB";"";1.13;1;0;0;0.06;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-triple-camara";"https://fumetas.cl/syfy-bong-doble-tree-perc-premium-38cm?variant=Morado";"https://cdnx.jumpseller.com/friendly-grow/image/74770944/1.jpg?1773694890";"https://cdnx.jumpseller.com/fumetas-store/image/65227698/Bong-Doble-Tree-Perc-SF64-JB.jpg?1752012669"
249;0.9519;2;87556;"Bong de Pyrex Phoenix Star Recycler con Perc Sphere – Bong Premium de ";49990;"Bongs";"phoenix-star";"";"";fumetas;34420;"BongLab Bong X5 Pocket Bell 17cm - Verde";25990;"Bongs";"bonglab";"BLAB-X5V";"";1.92;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-recycler-con-perc-sphere-bong-premium-de-alta-filtracion-1?variant=Musgo";"https://fumetas.cl/bonglab-bong-x5-pocket-bell-17cm?variant=Verde";"https://cdnx.jumpseller.com/friendly-grow/image/77612770/Gemini_Generated_Image_xn7mqqxn7mqqxn7m.png?1781124760";"https://cdnx.jumpseller.com/fumetas-store/image/34545486/Bong_X5_Pocket_Bell-Green.webp?1781145032"
256;0.934;3;87702;"Bong de Pyrex Phoenix Star Ice Catcher – Bong Beaker de Pyrex 40cms - ";24990;"Bongs";"phoenix-star";"";"";fumetas;104;"MJ Arsenal Bong Spire 28 cm";99990;"Bongs";"mj-arsenal";"MJA-BSPIRE";"569837386140";4;1;0;0;0;1;"https://www.friendlygrow.cl/bong-de-vidrio-phoenix-star-ice-catcher-bong-beaker-de-borosilicato?variant=Rojo";"https://fumetas.cl/mj-arsenal-bong-spire-28-cm";"https://cdnx.jumpseller.com/friendly-grow/image/78114034/ChatGPT_20Image_2023_20jun_202026_2C_2018_34_09_20_284_29.png?1782254507";"https://cdnx.jumpseller.com/fumetas-store/image/75342367/MJ-Arsenal-Bong-Spire.jpg?1774887626"
